time,time-spent-deliberating
696018,69771
696031,69775
696117,69779
696132,69784
696147,69789
696235,69793
696250,69798
696265,69801
696339,69804
696354,69809
696441,69813
696456,69817
696471,69821
696564,69825
696578,69829
696592,69833
696652,69836
696666,69840
696681,69844
696741,69848
696755,69851
696769,69855
696859,69859
696873,69863
696887,69867
696945,69871
696959,69876
697041,69880
697122,69885
697139,69889
697154,69893
697233,69897
697247,69901
697262,69906
697353,69909
697366,69913
697380,69916
697471,69920
697485,69924
697500,69928
697604,69931
697617,69934
697706,69937
697719,69942
697771,69946
697786,69951
697802,69956
697876,69959
697886,69963
697952,69967
697963,69970
697973,69974
698045,69978
698056,69982
698067,69986
698144,69990
698155,69994
698164,69998
698233,70002
698244,70006
698255,70009
698364,70012
698377,70017
698392,70020
698487,70024
698501,70027
698514,70030
698595,70034
698609,70037
698623,70041
698713,70044
698726,70047
698739,70050
698835,70054
698849,70058
698946,70062
698957,70066
699005,70070
699020,70074
699036,70078
699111,70081
699126,70086
699199,70090
699214,70095
699231,70099
699302,70103
699317,70108
699333,70111
699389,70114
699403,70118
699419,70122
699520,70125
699530,70129
699542,70132
699608,70136
699619,70140
699630,70144
699700,70148
699715,70152
699730,70156
699779,70160
699794,70164
699810,70169
699858,70173
699873,70177
699889,70181
699962,70185
699977,70189
699992,70194
700069,70198
700085,70202
700098,70206
700164,70209
700179,70213
700194,70218
700290,70222
700305,70225
700318,70230
700386,70234
700400,70238
700496,70242
700510,70246
700524,70251
700635,70255
700649,70259
700663,70264
700775,70267
700788,70271
700802,70274
700890,70278
700904,70281
700993,70285
701053,70289
701067,70293
701082,70298
701165,70302
701180,70306
701196,70310
701300,70313
701313,70316
701326,70320
701409,70323
701423,70329
701496,70333
701512,70337
701527,70341
701625,70345
701636,70349
701743,70352
701756,70355
701770,70358
701858,70361
701871,70365
701940,70370
701959,70376
701979,70381
702069,70385
702083,70389
702097,70392
702144,70397
702162,70401
702177,70405
702260,70409
702276,70414
702294,70419
702373,70422
702387,70426
702450,70430
702464,70434
702480,70438
702569,70443
702584,70447
702598,70452
702682,70457
702697,70461
702711,70465
702792,70470
702861,70474
702875,70478
702889,70482
702962,70487
703054,70491
703069,70495
703083,70499
703164,70503
703180,70507
703195,70511
703286,70516
703394,70520
703501,70523
703514,70526
703527,70529
703611,70533
703625,70538
703640,70542
703717,70546
703728,70550
703739,70554
703801,70558
703816,70562
703831,70567
703898,70571
703912,70575
703927,70580
704012,70583
704027,70587
704041,70591
704141,70595
704155,70598
704168,70603
704279,70607
704386,70610
704399,70614
704413,70617
704510,70622
704614,70625
704627,70629
704721,70633
704735,70636
704748,70639
704833,70644
704938,70647
704951,70651
704965,70655
705075,70658
705088,70662
705102,70666
705182,70670
705197,70674
705213,70679
705325,70683
705336,70686
705346,70690
705426,70694
705440,70701
705458,70705
705526,70709
705540,70713
705555,70717
705624,70720
705637,70724
705730,70727
705744,70730
705757,70733
705865,70737
705943,70742
705961,70746
705976,70751
706058,70756
706073,70761
706088,70765
706149,70769
706164,70773
706257,70776
706270,70779
706363,70782
706376,70787
706487,70791
706590,70796
706698,70801
706806,70804
706819,70808
706833,70812
706905,70816
706921,70821
706939,70825
707011,70829
707025,70833
707111,70838
707206,70842
707220,70846
707234,70850
707295,70853
707309,70857
707392,70862
707471,70866
707486,70870
707502,70874
707595,70878
707607,70882
707621,70885
707703,70889
707717,70893
707732,70898
707802,70901
707816,70905
707832,70909
707927,70913
707941,70917
707956,70921
708058,70924
708071,70929
708122,70934
708138,70938
708153,70942
708236,70946
708251,70951
708266,70955
708315,70960
708384,70964
708453,70969
708470,70973
708542,70978
708559,70983
708638,70988
708655,70993
708672,70998
708732,71003
708749,71007
708763,71010
708852,71014
708934,71018
708949,71022
708965,71026
709072,71030
709083,71034
709094,71038
709164,71041
709177,71045
709191,71048
709263,71052
709278,71056
709292,71060
709387,71064
709401,71068
709415,71073
709489,71077
709503,71080
709516,71084
709597,71088
709612,71092
709684,71096
709695,71099
709754,71103
709769,71107
709786,71112
709847,71116
709862,71120
709877,71124
709974,71128
709985,71132
709994,71136
710086,71139
710100,71143
710114,71146
710182,71150
710196,71153
710210,71157
710300,71160
710313,71164
710388,71168
710402,71172
710416,71176
710511,71180
710525,71184
710539,71188
710612,71191
710622,71195
710633,71198
710701,71202
710715,71207
710776,71211
710791,71215
710807,71220
710889,71224
710904,71228
710918,71232
710999,71236
711014,71240
711109,71244
711124,71247
711137,71251
711232,71255
711247,71258
711260,71262
711340,71266
711355,71270
711439,71274
711454,71278
711469,71282
711553,71287
711570,71292
711664,71296
711679,71300
711771,71304
711785,71308
711851,71311
711864,71316
711879,71320
711973,71324
711988,71327
712001,71330
712080,71334
712095,71338
712111,71342
712194,71345
712207,71348
712220,71352
712303,71355
712317,71359
712331,71362
712440,71366
712454,71370
712468,71374
712526,71378
712540,71381
712554,71385
712644,71388
712657,71391
712670,71394
712754,71397
712768,71401
712782,71405
712892,71408
712905,71411
712918,71415
712981,71420
713077,71424
713091,71428
713105,71432
713196,71435
713209,71438
713289,71442
713305,71446
713319,71450
713415,71453
713428,71457
713504,71460
713514,71464
713525,71467
713597,71470
713607,71474
713618,71477
713690,71480
713700,71484
713711,71487
713774,71490
713789,71494
713805,71499
713858,71503
713872,71507
713889,71511
714000,71514
714010,71518
714022,71521
714074,71525
714089,71529
714105,71533
714186,71538
714202,71542
714277,71546
714288,71550
714386,71554
714400,71558
714414,71562
714525,71567
714589,71571
714603,71575
714618,71579
714689,71582
714704,71586
714719,71590
714830,71593
714840,71597
714852,71600
714918,71604
714929,71607
714939,71610
715020,71614
715088,71618
715103,71622
715175,71626
715186,71630
715198,71634
715296,71638
715307,71642
715318,71646
715390,71650
715401,71654
715412,71657
715521,71661
715578,71666
715657,71670
715671,71675
715687,71679
715773,71683
715788,71687
715881,71691
715895,71695
715909,71699
715981,71703
715992,71706
716002,71710
716070,71715
716130,71720
716209,71725
716270,71729
716285,71733
716300,71738
716399,71742
716413,71745
716426,71748
716508,71752
716522,71756
716536,71760
716642,71763
716655,71767
716669,71771
716752,71774
716766,71779
716782,71783
716872,71787
716887,71791
716901,71794
716991,71798
717006,71801
717078,71804
717088,71808
717099,71811
717193,71815
717207,71819
717280,71822
717290,71826
717301,71830
717407,71834
717421,71837
717435,71841
717527,71844
717540,71848
717554,71852
717622,71856
717636,71860
717650,71864
717730,71868
717790,71873
717806,71878
717822,71882
717912,71886
717926,71890
718023,71894
718038,71898
718052,71902
718125,71905
718135,71909
718201,71913
718212,71917
718223,71920
718294,71924
718305,71928
718373,71932
718387,71936
718497,71941
718597,71944
718610,71948
718624,71952
718685,71956
718699,71959
718713,71963
718810,71967
718821,71971
718832,71975
718927,71979
718941,71983
719033,71987
719047,71990
719136,71993
719149,71996
719162,71999
719253,72003
719267,72007
719281,72010
719378,72014
719392,72017
719405,72020
719488,72024
719502,72028
719612,72031
719625,72035
719639,72039
719719,72043
719733,72047
719835,72050
719848,72054
719863,72057
719951,72060
719965,72065
720068,72070
720176,72073
720189,72076
720202,72081
720285,72086
720302,72091
720319,72095
720405,72099
720419,72102
720432,72105
720529,72109
720575,72113
720590,72117
720606,72121
720682,72125
720693,72129
720705,72133
720772,72137
720783,72141
720794,72144
720856,72148
720871,72152
720963,72156
720977,72159
720990,72163
721079,72166
721092,72169
721181,72173
721288,72176
721301,72179
721315,72182
721405,72185
721418,72188
721431,72191
721510,72195
721566,72200
721584,72204
721598,72209
721696,72213
721707,72217
721718,72221
721790,72225
721801,72229
721897,72232
721910,72236
721924,72240
721993,72244
722007,72248
722021,72252
722113,72256
722127,72260
722141,72263
722234,72268
722342,72271
722355,72274
722368,72279
722451,72283
722465,72287
722480,72292
722542,72295
722557,72299
722572,72304
722656,72308
722671,72312
722687,72315
722781,72319
722795,72322
722808,72325
722901,72329
722974,72332
722984,72336
722995,72339
723060,72343
723071,72347
723132,72351
723146,72355
723161,72359
723233,72363
723244,72367
723255,72371
723327,72375
723338,72379
723347,72383
723440,72387
723452,72390
723465,72394
723555,72397
723568,72400
723581,72404
723642,72409
723660,72413
723674,72416
723765,72421
723873,72424
723886,72429
723901,72432
723992,72435
724005,72438
724018,72441
724109,72444
724122,72447
724135,72450
724223,72454
724237,72457
724334,72461
724349,72466
724364,72470
724437,72473
724447,72477
724519,72481
724530,72484
724619,72487
724632,72492
724743,72495
724756,72499
724770,72503
724842,72508
724860,72514
724879,72519
724975,72523
724989,72526
725002,72531
725105,72535
725212,72538
725225,72541
725238,72545
725348,72549
725455,72552
725468,72557
725483,72560
725576,72563
725589,72566
725680,72570
725695,72573
725783,72576
725796,72580
725906,72583
725919,72587
725994,72591
726005,72595
726016,72599
726088,72603
726099,72607
726166,72611
726177,72615
726186,72619
726255,72623
726266,72627
726277,72630
726348,72634
726359,72638
726370,72641
726441,72645
726452,72649
726463,72653
726535,72657
726546,72661
726557,72664
726628,72668
726639,72672
726650,72675
726724,72679
726735,72683
726839,72686
726852,72690
726867,72694
726970,72698
726984,72701
727075,72705
727182,72708
727195,72711
727208,72714
727310,72717
727323,72720
727414,72723
727427,72726
727440,72729
727529,72733
727544,72737
727634,72741
727648,72745
727745,72749
727756,72753
727767,72757
727839,72761
727850,72764
727860,72768
727952,72771
727965,72774
728057,72777
728071,72780
728084,72783
728164,72787
728179,72791
728193,72796
728263,72800
728277,72804
728291,72808
728401,72811
728414,72815
728428,72819
728538,72824
728600,72828
728615,72832
728630,72836
728701,72840
728715,72845
728813,72849
728824,72853
728896,72856
728909,72859
728923,72863
729013,72866
729026,72870
729040,72874
729112,72878
729123,72882
729134,72885
729208,72889
729219,72893
729286,72897
729297,72901
729308,72905
729369,72909
729384,72913
729398,72917
729474,72920
729484,72924
729495,72927
729598,72931
729613,72934
729626,72938
729699,72941
729712,72945
729727,72949
729789,72953
729804,72957
729818,72961
729916,72964
729926,72968
729937,72971
730009,72974
730019,72978
730085,72982
730096,72986
730107,72990
730179,72994
730190,72998
730274,73002
730289,73006
730303,73010
730379,73014
730393,73017
730472,73021
730486,73024
730545,73027
730559,73031
730573,73035
730637,73040
730654,73045
730669,73049
730779,73052
730792,73056
730806,73060
730909,73063
730922,73067
731032,73071
731131,73075
731145,73079
731226,73082
731240,73086
731256,73090
731358,73094
731372,73098
731386,73102
731481,73106
731495,73110
731510,73115
731583,73119
731594,73123
731605,73127
731677,73131
731688,73134
731759,73138
731770,73142
731842,73146
731853,73150
731862,73154
731931,73158
731942,73162
732009,73166
732020,73170
732092,73174
732103,73178
732114,73181
732197,73184
732211,73188
732226,73192
732317,73195
732331,73200
732347,73204
732418,73208
732432,73212
732446,73216
732537,73220
732552,73224
732566,73228
732634,73232
732648,73237
732663,73240
732742,73243
732756,73247
732771,73251
732864,73254
732878,73258
732892,73262
732963,73266
732977,73270
732991,73274
733099,73278
733110,73282
733121,73286
733193,73290
733204,73294
733215,73298
733283,73302
733297,73306
733368,73309
733381,73313
733451,73316
733464,73320
733555,73324
733569,73328
733583,73332
733680,73336
733691,73340
733702,73344
733799,73348
733810,73351
733820,73354
733891,73358
733902,73362
733911,73366
733980,73370
733991,73374
734000,73378
734069,73382
734080,73386
734091,73390
734163,73394
734174,73398
734183,73402
734252,73406
734263,73410
734274,73413
734370,73417
734381,73421
734390,73425
734459,73429
734470,73433
734481,73437
734553,73441
734564,73445
734575,73449
734671,73453
734686,73458
734702,73463
734791,73467
734805,73470
734818,73473
734911,73476
734924,73481
735031,73484
735044,73488
735059,73491
735151,73494
735164,73497
735177,73500
735261,73504
735276,73508
735290,73511
735350,73515
735443,73519
735457,73524
735472,73529
735560,73532
735573,73535
735586,73538
735679,73541
735692,73544
735705,73547
735798,73551
735812,73555
735826,73558
735920,73561
735934,73565
736044,73570
736106,73575
736154,73580
736172,73585
736188,73590
736273,73594
736354,73599
736415,73603
736430,73608
736446,73612
736535,73615
736548,73618
736619,73622
736630,73626
736641,73630
736731,73633
736744,73636
736757,73639
736836,73643
736939,73646
736952,73650
736966,73653
737054,73657
737069,73660
737173,73664
737187,73668
737201,73671
737283,73676
737300,73681
737396,73685
737410,73689
737424,73692
737521,73696
737536,73700
737550,73704
737641,73708
737655,73713
737766,73717
737869,73720
737882,73723
737895,73726
737983,73729
737996,73732
738085,73735
738098,73739
738112,73744
738192,73749
738210,73754
738225,73758
738323,73762
738407,73767
738500,73771
738514,73775
738529,73779
738604,73783
738615,73787
738624,73791
738693,73795
738704,73799
738713,73803
738782,73807
738793,73811
738804,73815
738876,73819
738887,73823
738898,73827
738970,73831
738981,73835
738992,73839
739053,73843
739144,73847
739158,73851
739172,73855
739262,73858
739275,73861
739288,73864
739377,73869
739477,73872
739490,73876
739584,73879
739597,73883
739611,73888
739714,73892
739821,73896
739835,73900
739849,73903
739930,73906
739943,73910
740049,73914
740157,73917
740170,73922
740185,73925
740280,73928
740293,73931
740306,73934
740399,73939
740507,73943
740602,73947
740617,73951
740631,73955
740722,73959
740737,73962
740750,73967
740846,73971
740860,73975
740943,73978
740956,73982
740970,73986
741054,73991
741148,73995
741163,73999
741177,74003
741241,74007
741255,74010
741268,74014
741338,74018
741352,74022
741366,74026
741458,74029
741471,74033
741562,74037
741576,74041
741590,74045
741654,74050
741671,74054
741731,74059
741803,74064
741864,74069
741936,74073
741951,74077
742008,74080
742022,74084
742094,74089
742166,74093
742180,74098
742195,74102
742278,74105
742292,74109
742308,74113
742409,74117
742420,74120
742430,74124
742502,74128
742513,74132
742576,74137
742637,74141
742652,74146
742668,74150
742765,74154
